,id,name,출판일,분류,작가,순위,평점,한줄평,댓글등록자,댓글등록일
10,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점4점,앞으로의 삶이 기대되는 책이예요,a*****2,2021-02-17
11,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,너무 따뜻하고 좋은책입니당.,일**랑,2021-01-11
12,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,"나를 되돌아보게하고 
미래의 나를 알아가게되는 책",k*****2,2021-01-11
13,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,어른이 된 후 첫 그림책,w******4,2021-01-04
14,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,친구에게 선물한 책인데 저도 읽어보고 싶어 재구매합니다. 마음따뜻해지는 책이네요.,s*****8,2020-12-30
15,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,마음에 들어요,k*****3,2020-12-17
16,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,선물하려고 샀어요,d********n,2020-12-16
17,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,선물하기 좋은 책,아***져,2020-12-06
18,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,선물하기에 꽤 좋은 책이에요,고*래,2020-10-28
19,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,그림이며 짧은 글귀며 생각하게만드는 책이예요,m****t,2020-10-27
20,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,생각을 이끕니다.,m******0,2020-09-20
21,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,한장한장넘길때마다여러가지생각이교차하게되는책이예요,m****t,2020-08-18
22,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,선물로도 여러권 구매했네요,n*****3,2020-08-04
23,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,서평이 너무 좋아서 선물용으로 구입했어요,p***b,2020-07-29
24,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,가슴 뭉클해지는 여운을 남기는 책,m****t,2020-07-20
25,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,잠들기 전에 읽으면서 하루를 마무리합니다.,롱**당,2020-07-06
26,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,빠른 배송 감사합니다.,h******1,2020-07-06
27,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점3점,어른들을 위한 책이네요,e*******g,2020-06-28
28,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,처음 볼땐 이게 뭐지..두번째 보면 생각하게된다.,광*,2020-04-26
29,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,"한 권은 소장, 한 권은 선물",s*******9,2020-04-24
30,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,좋아요!,꾸**래,2020-04-07
31,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,선물하였습니다,z******2,2020-03-30
32,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,단순한 글 그림이 맘에 듭니다.,s*******i,2020-03-22
33,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,선물로 좋은 것같아요,h*****1,2020-03-05
34,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,소장용으로도 선물용으로도 너무 좋은책이예요!,s*******3,2020-03-01
35,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,공감대 90프로. 색깔만 다르지 사람 사는거 똑같네.,8*****1,2020-03-01
36,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점4점,선물로도 좋을것 같아서 사보았습니다,g****u,2020-02-12
37,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,너무나 좋은 책! 친구들에게 소개해 주고 싶은 책입니다.,강*룡,2020-02-11
38,69747499,100 인생 그림책,2019년 02월 22일,"['국내도서', '에세이', '독서 에세이', '국내도서', '에세이', '그림 에세이', '국내도서', '에세이', '외국 에세이', '국내도서', '유아', '100세 그림책', '다른나라 그림책', '국내도서', '행복한아침독서/책둥이 추천', '2020년', '부모/교사용', '국내도서', '미디어 추천', '동아일보', '국내도서', '미디어 추천', '경향신문', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#예쁜표지', '#일상의아름다움', '#공감라이프', '#마음을위로하는그림책', '#그림이예쁜에세이']","
하이케 팔러 저/발레리오 비달리 그림/김서정 역
        ",722,평점5점,"부모님의 인생을, 내 인생을, 내 아이의 인생을 
사랑스럽게 바라볼 수 있는 책, :-)",봄*.,2020-02-04
39,68749139,철학은 어떻게 삶의 무기가 되는가,2019년 01월 22일,"['국내도서', '인문', '철학/사상', '쉽게 읽는 철학/대중철학', '국내도서', '미디어 추천', '조선일보', '국내도서', '미디어 추천', '동아일보', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#랜덤북자판기 ', '#독서모임_리트스터디', '#교양을쌓을교양', '#유튜브셀러', '#철학자의인생론', '#생활철학', '#실용철학서']","
야마구치 슈 저/김윤경 역
        ",723,평점4점,잘 읽었습니다.,s*****3,2021-04-23
40,68749139,철학은 어떻게 삶의 무기가 되는가,2019년 01월 22일,"['국내도서', '인문', '철학/사상', '쉽게 읽는 철학/대중철학', '국내도서', '미디어 추천', '조선일보', '국내도서', '미디어 추천', '동아일보', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#랜덤북자판기 ', '#독서모임_리트스터디', '#교양을쌓을교양', '#유튜브셀러', '#철학자의인생론', '#생활철학', '#실용철학서']","
야마구치 슈 저/김윤경 역
        ",723,평점4점,제목이 더 매력적인 책.삶 속에 철학이 어떻게 사용되는지를 배울 수 있습니다,하**어,2021-03-30
41,68749139,철학은 어떻게 삶의 무기가 되는가,2019년 01월 22일,"['국내도서', '인문', '철학/사상', '쉽게 읽는 철학/대중철학', '국내도서', '미디어 추천', '조선일보', '국내도서', '미디어 추천', '동아일보', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#랜덤북자판기 ', '#독서모임_리트스터디', '#교양을쌓을교양', '#유튜브셀러', '#철학자의인생론', '#생활철학', '#실용철학서']","
야마구치 슈 저/김윤경 역
        ",723,평점2점,중반까지는 그럭저럭 읽을만합니다,A****c,2021-03-29
42,68749139,철학은 어떻게 삶의 무기가 되는가,2019년 01월 22일,"['국내도서', '인문', '철학/사상', '쉽게 읽는 철학/대중철학', '국내도서', '미디어 추천', '조선일보', '국내도서', '미디어 추천', '동아일보', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#랜덤북자판기 ', '#독서모임_리트스터디', '#교양을쌓을교양', '#유튜브셀러', '#철학자의인생론', '#생활철학', '#실용철학서']","
야마구치 슈 저/김윤경 역
        ",723,평점5점,잘 읽었습니다,c*******a,2021-03-14
43,68749139,철학은 어떻게 삶의 무기가 되는가,2019년 01월 22일,"['국내도서', '인문', '철학/사상', '쉽게 읽는 철학/대중철학', '국내도서', '미디어 추천', '조선일보', '국내도서', '미디어 추천', '동아일보', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#랜덤북자판기 ', '#독서모임_리트스터디', '#교양을쌓을교양', '#유튜브셀러', '#철학자의인생론', '#생활철학', '#실용철학서']","
야마구치 슈 저/김윤경 역
        ",723,평점5점,목차보고 잘못 샀다 싶었는데 막상 읽으니 기대 이상입니다!!,ㅇ*ㅇ,2021-02-26
44,68749139,철학은 어떻게 삶의 무기가 되는가,2019년 01월 22일,"['국내도서', '인문', '철학/사상', '쉽게 읽는 철학/대중철학', '국내도서', '미디어 추천', '조선일보', '국내도서', '미디어 추천', '동아일보', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#랜덤북자판기 ', '#독서모임_리트스터디', '#교양을쌓을교양', '#유튜브셀러', '#철학자의인생론', '#생활철학', '#실용철학서']","
야마구치 슈 저/김윤경 역
        ",723,평점3점,추천여부를 묻는다면 비추입니다.,홍*홍,2021-02-20
45,68749139,철학은 어떻게 삶의 무기가 되는가,2019년 01월 22일,"['국내도서', '인문', '철학/사상', '쉽게 읽는 철학/대중철학', '국내도서', '미디어 추천', '조선일보', '국내도서', '미디어 추천', '동아일보', '국내도서', 'YES24 올해의 책', '2019년 올해의 책 후보도서', '#랜덤북자판기 ', '#독서모임_리트스터디', '#교양을쌓을교양', '#유튜브셀러', '#철학자의인생론', '#생활철학', '#실용철학서']","
야마구치 슈 저/김윤경 역
        ",723,평점3점,추천 받아서 읽고 있어요 술술 읽히네요,9**9,2021-02-02
