,id,name,출판일,분류,작가,순위,평점,한줄평,댓글등록자,댓글등록일
10,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,많은 도움이 됩니다,n****0,2021-03-30
11,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,작년과 비교하면 별로입니다. 오타도 많고 괜히 샀습니다,n*******a,2021-03-30
12,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점1점,문제 오류 점검도 안하는지...쓰레기임 최악,g*****l,2021-03-24
13,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,빠른 배송 감사드립니다,n****0,2021-03-21
14,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,미리 구입해둡니다.,t********e,2021-03-16
15,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점2점,문제자체의 오류도 있고 풀이에도 반대로 적힌게 많아요 공부하는 입장에서 화납니다ㅜ,m******2,2021-03-16
16,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,좋아요,르*트,2021-03-14
17,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,좋네요^^,레*라,2021-03-14
18,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점4점,아직 풀기전입니다만...,l****1,2021-03-12
19,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,좋습니다,c*************r,2021-03-11
20,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,good,q*********7,2021-03-10
21,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,좋아요좋아요좋아요오오오옹,t******l,2021-03-07
22,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,좋아요,차**우,2021-03-07
23,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,좋아요,j**l,2021-03-07
24,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,전과목 문제집 대비 해설이 아주 좋음 다른 교수님들이 본받으셨으면 좋겠음 제발 상세한 해설,설*,2021-03-06
25,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,새로운 사료가 많아서 좋아요,헤*니,2021-03-02
26,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,확실히 좋네요^^,레*라,2021-02-27
27,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,다양한 문제여서 좋아요,w****9,2021-02-25
28,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,해설지가 따로 있으니 좋아요,카**트,2021-02-24
29,96435394,2021 전한길 한국사 4.0 실전동형 모의고사,2021년 01월 10일,"['국내도서', '수험서 자격증', '공무원', '한국사', '문제집/모의고사', '국내도서', '수험서 자격증', '공무원', '경찰공무원(승진)', '경찰한국사', '국내도서', '수험서 자격증', '공무원', '소방공무원(승진)', '소방직']","
전한길 저
        ",241,평점5점,좋아요,a*******3,2021-02-17
30,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,잘 읽었습니다 감사합니다,f******8,2021-04-27
31,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,"세상을 보는 눈이 넓어지고,인생에 대해서 고민하게 해주는 책.질문을 던지기 좋아요.",j*****3,2021-04-26
32,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,재미있으면서 토론하기도 좋은 책,h****c,2021-03-25
33,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,신비한 이야기 입니다,썬*,2021-03-13
34,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,독서를 즐기는 초등 6을위해 구입,j*****a,2021-03-08
35,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,재밌어요. 강추,나*스,2021-03-07
36,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,재미있어요,b**u,2021-02-07
37,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,재밌어요,그**스,2021-02-06
38,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,재미있어요 강추합니다.,자*럽,2021-02-01
39,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,중학생이 읽기 좋아요.,s*****9,2021-01-28
40,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,"아이와 함께 읽기좋네요.
방학기간읽기좋아요",열**나,2021-01-19
41,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,"아이가 재밌게 보던 작가의 글이라 평소 눈여겨 봤었는데, 드디어 구매했어요.",나*스,2021-01-06
42,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,인간다운 지극히 인간다운 삶이 어쩌면 가장 아름다운 것 같습니다. 셋팅된 삶은 거부하는..,s****2,2021-01-05
43,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,재미있게 읽었습니다,l******y,2021-01-02
44,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,아이는 재미있다네요.,k***4,2021-01-02
45,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,어른들도 재밌게 볼 책. 영화는 또 다른 재미,g****o,2021-01-02
46,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,먼저 읽고 읽은 감동을 아이도 느끼길 바라며 구매,썬*,2020-12-30
47,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,늘 같음상태의 무게감이 버겁다. 무색 무취 무미의 삶은 어떤 느낌일까.,아*****일,2020-12-11
48,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,좋아요,y*****1,2020-12-09
49,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,잘 읽겠습니다.,영*,2020-12-07
50,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,아이가 잘 보네요,j****n,2020-12-06
51,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,좋아요,y*****1,2020-12-04
52,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,"초등 5학년아이위해 구매했는데,  너무재밌게 보았습니다~!",r****i,2020-11-27
53,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점4점,아이에게 필요할꺼 같아서 구매했어요,j******4,2020-11-20
54,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,책모임에서 추천받아 읽고 아이를 위해 구입.,썬*,2020-11-12
55,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,그래픽 노블로 먼저 보고 원작 구입했어요 기대됩니다.,y********7,2020-11-09
56,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점4점,"영화로도 만들어진, 그만큼 상상력이 풍부하고 새로운 생각을 하게 만드는",e***n,2020-11-06
57,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,정말 재미있음. 지금의 우리현실과 비교해가며 읽으면 좋을것 같음. 가독성 최고,s*******5,2020-11-01
58,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,좋아요,E*,2020-10-24
59,2593734,기억 전달자,2007년 05월 18일,"['국내도서', '청소년', '청소년 문학', '국내도서', '청소년 추천도서', '청소년문학상 수상작', '뉴베리상', '#뉴베리수상작 ', '#기억보유자', '#영화드라마원작']","
로이스 로리 저
        ",242,평점5점,재미있게 읽고난 후 영화까지 찾아서봤네요,햇**음,2020-09-15
60,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,자기계발 하면서 겪을 수 있는 본질적인 문제들의 해결책들이 제대로 담겨있습니다. 주체적인,s*****7,2021-04-30
61,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,읽다 보면 내용보다 질문이 기대되는 책. 실용적이면서 충격적이다.,나**지,2021-04-28
62,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,깊이가 있는 책입니다.,k*******n,2021-04-27
63,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,의미 있는 삶을 위하여 5가지 기본 조건을 풀어낸다. 가운데 내적자유란 말이 마음에 감긴다,나*이,2021-04-26
64,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,유튜브를 통해 처음 알게된 이후 계속 보아왔는데 이 책이 그 결실인거 같아 기쁘네요.,g*****4,2021-04-23
65,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점4점,자기계발에서 겪는 거의 모든 어려움에 대한 답변,s***b,2021-04-23
66,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,유튜브로 몇 년 전 알게되어 많은 도움을 받았습니다. 책도 기대됩니다.,k*****o,2021-04-22
67,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,열심히 책을 쓰신 게 티가 나는 책이네요,포***C,2021-04-21
68,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,"이 책 몇번씩 고민하다가
구입했네요 잘 읽어볼게요",h*****9,2021-04-20
69,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,"미래의 행복을 위해 현재를 놓치고 살지 않도록 
자아수축이 아닌 확장의 삶을 살 수 있도록",j*****0,2021-04-17
70,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,"단순하고 잡다한 내용이 아니라,,, 체계적이고 깊이있는 내용이 좋습니다... 잘 읽힙니다",l**********g,2021-04-14
71,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,책이 깊이  있게 나와서 놀랐습니다,h******4,2021-04-10
72,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,"의식성장을 통해 자유롭고 진정한 삶으로 안내하는 알렉스 룽구, 충만한 삶을 위한 방법!",글***재,2021-04-08
73,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,구슬이 서말이어도 꿰어야 보배라는 속담이 딱 들어맞는 책입니다. 한 권의 책으로 집대성!~,초**빠,2021-04-07
74,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,넘 좋아하는 알렉스 선생님 책! 강력 추천합니다.,e*****a,2021-04-05
75,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,기대됩니다! 출간 축하드립니다!!,1*******m,2021-04-05
76,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,왕팬입니다 드디어 책으로 읽어보네요 첫장부터 명언입니다,영*댁,2021-04-05
77,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,읽지 않을 이유가 없다.,송**4,2021-04-05
78,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,잘 읽어보겠습니다. 기대됩니다,s****1,2021-04-02
79,98836069,의미 있는 삶을 위하여,2021년 04월 01일,"['국내도서', '자기계발', '처세술/삶의 자세', '국내도서', '자기계발', '성공학/경력관리']","
알렉스 룽구 저
        ",245,평점5점,기대되요~,수*,2021-04-02
